ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z
2747,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,21,3,15.6,6.45,8.6
2748,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,22,4,15.6,6.7,8.9
2749,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,23,4,15.6,8,8.9
2750,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,24,4,15.6,9.3,8.9
2751,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,25,5,15.6,9.55,-2
2752,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,26,5,15.6,9.55,3.3
2753,12.5,0.5022911,0.6,3.2,2.4,1.6,1.2,373.5,365.9,14,3,11,2.6,30,Superheated,42.5,-42,96.7,27,5,15.6,9.55,8.6
2754,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,1,1,7.15,-0.1,-1.6
2755,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,2,1,7.15,-0.1,-0.3
2756,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,3,1,7.15,-0.1,1
2757,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,4,1,7.15,2.2,-1.6
2758,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,5,1,7.15,2.2,-0.3
2759,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,6,1,7.15,2.2,1
2760,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,7,1,7.15,4.5,-1.6
2761,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,8,1,7.15,4.5,-0.3
2762,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,9,1,7.15,4.5,1
2763,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,10,2,6.45,-0.1,-1.6
2764,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,11,2,6.45,-0.1,-0.3
2765,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,12,2,6.45,-0.1,1
2766,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,13,2,6.45,2.2,-1.6
2767,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,14,2,6.45,2.2,-0.3
2768,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,15,2,6.45,2.2,1
2769,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,16,2,6.45,4.5,-1.6
2770,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,17,2,6.45,4.5,-0.3
2771,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,18,2,6.45,4.5,1
2772,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,19,3,6.8,-0.35,-1.6
2773,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,20,3,6.8,-0.35,-0.3
2774,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,21,3,6.8,-0.35,1
2775,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,22,4,6.8,-0.1,1.3
2776,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,23,4,6.8,2.2,1.3
2777,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,24,4,6.8,4.5,1.3
2778,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,25,5,6.8,4.75,-1.6
2779,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,26,5,6.8,4.75,-0.3
2780,6.3,0.5954312,1,6.4,0.8,1.6,0.4,363.3,340.5,6,5,3,0.6,20,Superheated,37.9,-1,152,27,5,6.8,4.75,1
2781,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,1,1,16.25,-1.9,-2.2
2782,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,2,1,16.25,-1.9,1.6
2783,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,3,1,16.25,-1.9,5.4
2784,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,4,1,16.25,0.4,-2.2
2785,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,5,1,16.25,0.4,1.6
2786,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,6,1,16.25,0.4,5.4
2787,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,7,1,16.25,2.7,-2.2
2788,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,8,1,16.25,2.7,1.6
2789,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,9,1,16.25,2.7,5.4
2790,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,10,2,13.75,-1.9,-2.2
2791,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,11,2,13.75,-1.9,1.6
2792,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,12,2,13.75,-1.9,5.4
2793,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,13,2,13.75,0.4,-2.2
2794,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,14,2,13.75,0.4,1.6
2795,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,15,2,13.75,0.4,5.4
2796,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,16,2,13.75,2.7,-2.2
2797,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,17,2,13.75,2.7,1.6
2798,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,18,2,13.75,2.7,5.4
2799,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,19,3,15,-2.15,-2.2
2800,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,20,3,15,-2.15,1.6
2801,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,21,3,15,-2.15,5.4
2802,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,22,4,15,-1.9,5.7
2803,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,23,4,15,0.4,5.7
2804,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,24,4,15,2.7,5.7
2805,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,25,5,15,2.95,-2.2
2806,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,26,5,15,2.95,1.6
2807,7.8,0.16141,1.6,5.8,1.4,1.8,1.2,548.4,376.3,13,5,8,2.4,2,Superheated,37.9,-1,152,27,5,15,2.95,5.4
2808,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,1,1,18.85,1.9,-1.6
2809,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,2,1,18.85,1.9,4.2
2810,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,3,1,18.85,1.9,10
2811,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,4,1,18.85,5.2,-1.6
2812,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,5,1,18.85,5.2,4.2
2813,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,6,1,18.85,5.2,10
2814,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,7,1,18.85,8.5,-1.6
2815,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,8,1,18.85,8.5,4.2
2816,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,9,1,18.85,8.5,10
2817,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,10,2,16.35,1.9,-1.6
2818,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,11,2,16.35,1.9,4.2
2819,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,12,2,16.35,1.9,10
2820,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,13,2,16.35,5.2,-1.6
2821,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,14,2,16.35,5.2,4.2
2822,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,15,2,16.35,5.2,10
2823,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,16,2,16.35,8.5,-1.6
2824,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,17,2,16.35,8.5,4.2
2825,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,18,2,16.35,8.5,10
2826,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,19,3,17.6,1.65,-1.6
2827,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,20,3,17.6,1.65,4.2
2828,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,21,3,17.6,1.65,10
2829,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,22,4,17.6,1.9,10.3
2830,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,23,4,17.6,5.2,10.3
2831,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,24,4,17.6,8.5,10.3
2832,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,25,5,17.6,8.75,-1.6
2833,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,26,5,17.6,8.75,4.2
2834,25.9,0.5456426,0.8,8.6,1,1.6,0.4,400.7,299.3,16,7,12,2.4,18,Subcooled,42.5,-42,96.7,27,5,17.6,8.75,10
2835,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,1,1,20.65,-0.8,-1.5
2836,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,2,1,20.65,-0.8,0.3
2837,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,3,1,20.65,-0.8,2.1
2838,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,4,1,20.65,2,-1.5
2839,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,5,1,20.65,2,0.3
2840,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,6,1,20.65,2,2.1
2841,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,7,1,20.65,4.8,-1.5
2842,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,8,1,20.65,4.8,0.3
2843,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,9,1,20.65,4.8,2.1
2844,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,10,2,20.15,-0.8,-1.5
2845,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,11,2,20.15,-0.8,0.3
2846,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,12,2,20.15,-0.8,2.1
2847,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,13,2,20.15,2,-1.5
2848,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,14,2,20.15,2,0.3
2849,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,15,2,20.15,2,2.1
2850,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,16,2,20.15,4.8,-1.5
2851,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,17,2,20.15,4.8,0.3
2852,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,18,2,20.15,4.8,2.1
2853,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,19,3,20.4,-1.05,-1.5
2854,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,20,3,20.4,-1.05,0.3
2855,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,21,3,20.4,-1.05,2.1
2856,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,22,4,20.4,-0.8,2.4
2857,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,23,4,20.4,2,2.4
2858,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,24,4,20.4,4.8,2.4
2859,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,25,5,20.4,5.05,-1.5
2860,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,26,5,20.4,5.05,0.3
2861,36.7,0.2491861,2.4,2.6,0.8,1.4,0.6,371.5,352.8,19,6,4,0.4,6,Subcooled,42.5,-42,96.7,27,5,20.4,5.05,2.1
2862,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,1,1,9.95,0.6,-1.4
2863,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,2,1,9.95,0.6,4.4
2864,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,3,1,9.95,0.6,10.2
2865,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,4,1,9.95,3.4,-1.4
2866,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,5,1,9.95,3.4,4.4
2867,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,6,1,9.95,3.4,10.2
2868,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,7,1,9.95,6.2,-1.4
2869,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,8,1,9.95,6.2,4.4
2870,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,9,1,9.95,6.2,10.2
2871,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,10,2,7.25,0.6,-1.4
2872,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,11,2,7.25,0.6,4.4
2873,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,12,2,7.25,0.6,10.2
2874,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,13,2,7.25,3.4,-1.4
2875,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,14,2,7.25,3.4,4.4
2876,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,15,2,7.25,3.4,10.2
2877,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,16,2,7.25,6.2,-1.4
2878,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,17,2,7.25,6.2,4.4
2879,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,18,2,7.25,6.2,10.2
2880,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,19,3,8.6,0.35,-1.4
2881,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,20,3,8.6,0.35,4.4
2882,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,21,3,8.6,0.35,10.2
2883,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,22,4,8.6,0.6,10.5
2884,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,23,4,8.6,3.4,10.5
2885,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,24,4,8.6,6.2,10.5
2886,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,25,5,8.6,6.45,-1.4
2887,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,26,5,8.6,6.45,4.4
2888,21.9,0.7827,0.6,5.8,1.4,1.4,0.4,550.2,327.5,7,6,12,2.6,26,Subcooled,37.9,-1,152,27,5,8.6,6.45,10.2
2889,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,1,1,18.65,4.6,-1.6
2890,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,2,1,18.65,4.6,2.7
2891,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,3,1,18.65,4.6,7
2892,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,4,1,18.65,7.4,-1.6
2893,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,5,1,18.65,7.4,2.7
2894,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,6,1,18.65,7.4,7
2895,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,7,1,18.65,10.2,-1.6
2896,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,8,1,18.65,10.2,2.7
2897,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,9,1,18.65,10.2,7
2898,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,10,2,17.15,4.6,-1.6
2899,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,11,2,17.15,4.6,2.7
2900,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,12,2,17.15,4.6,7
2901,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,13,2,17.15,7.4,-1.6
2902,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,14,2,17.15,7.4,2.7
2903,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,15,2,17.15,7.4,7
2904,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,16,2,17.15,10.2,-1.6
2905,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,17,2,17.15,10.2,2.7
2906,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,18,2,17.15,10.2,7
2907,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,19,3,17.9,4.35,-1.6
2908,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,20,3,17.9,4.35,2.7
2909,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,21,3,17.9,4.35,7
2910,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,22,4,17.9,4.6,7.3
2911,6.4,0.8187714,2.4,4,2.2,1.6,0.4,292.6,300.8,16,6,9,1.4,25,Superheated,42.5,-42,96.7,23,4,17.9,7.4,7.3
